Speed_ref,Speed,Current,Bus_voltage,PWM
1975.58,1264.62,20.827,48.84,51.8
1975.58,1252.61,21.205,47.27,48.5
1975.58,1241.8,20.305,47.25,49.8
1975.58,1216.21,20.155,48.88,47.8
1975.58,1222.84,20.855,48.48,51.7
1975.58,1238.29,20.608,48.13,53.7
1975.58,1238.55,20.157,47.94,51.0
1975.58,1263.05,20.525,47.72,55.5
1975.58,1283.88,21.124,47.54,54.5
1975.58,1282.35,18.287,47.86,49.0
1975.58,1254.15,19.268,47.98,46.0
1975.58,1224.54,19.938,47.31,45.4
1975.58,1231.19,20.159,47.55,51.3
1975.58,1245.29,21.576,46.88,52.0
1975.58,1245.58,21.223,48.03,50.4
1975.58,1235.6,20.357,48.04,48.6
1975.58,1237.0,20.526,48.83,51.8
1975.58,1230.47,19.495,48.19,49.0
1975.58,1229.45,19.535,47.72,50.1
1975.58,1218.91,19.614,47.9,47.3
1975.58,1200.88,20.289,48.24,47.6
1975.58,1229.64,21.78,47.95,55.4
1975.58,1228.12,20.262,48.29,49.9
1975.58,1232.81,20.76,48.12,52.4
1975.58,1240.56,19.23,47.82,51.7
1975.58,1240.47,20.601,47.73,50.1
1975.58,1262.52,18.833,47.53,55.7
1975.58,1242.34,20.85,47.54,50.0
1975.58,1248.22,21.031,47.41,51.6
1975.58,1243.19,18.451,48.84,52.6
1975.58,1232.73,20.461,48.06,49.0
1975.58,1238.77,19.004,47.88,51.5
1975.58,1230.38,20.179,47.75,49.3
1975.58,1227.98,19.302,48.21,49.7
1975.58,1225.55,20.646,48.6,49.4
1975.58,1222.02,20.034,48.36,49.9
1975.58,1218.47,20.185,48.46,50.0
1975.58,1231.52,19.466,47.63,52.4
1975.58,1254.67,21.376,47.83,55.6
1975.58,1248.37,20.638,47.71,48.4
1975.58,1251.64,18.592,48.0,51.8
1975.58,1272.31,20.281,48.51,54.4
1975.58,1264.87,18.263,48.17,51.5
1975.58,1252.82,19.628,48.81,49.9
1975.58,1245.66,20.232,47.83,50.9
1975.58,1239.36,20.104,47.6,48.6
1975.58,1237.44,21.134,48.19,52.1
1975.58,1258.56,21.299,47.92,54.8
1975.58,1253.99,21.786,48.16,50.0
1975.58,1281.6,19.719,47.9,56.3
1975.58,1276.68,19.509,47.69,52.2
1975.58,1273.29,21.361,48.1,49.1
1975.58,1284.19,19.376,48.39,53.1
1975.58,1285.16,20.409,48.53,50.4
1975.58,1282.67,20.897,47.66,53.2
1975.58,1259.73,21.177,48.12,47.6
1975.58,1261.42,20.056,48.71,50.8
1975.58,1230.64,20.529,47.77,46.1
1975.58,1248.54,20.78,47.6,52.4
1975.58,1234.8,21.144,48.4,48.3
1975.58,1215.65,18.874,48.31,46.4
1975.58,1230.61,21.347,47.51,52.3
1975.58,1256.07,21.401,47.14,55.3
1975.58,1255.46,20.247,48.04,52.1
1975.58,1225.79,17.055,47.79,44.9
1975.58,1254.0,21.355,47.03,54.3
1975.58,1268.42,20.022,47.57,52.8
1975.58,1245.67,19.093,48.3,47.1
1975.58,1248.58,19.934,47.89,51.2
1975.58,1224.43,19.981,48.78,48.3
1975.58,1227.89,21.364,46.92,51.3
1975.58,1251.43,21.312,48.51,55.4
1975.58,1260.18,19.479,47.78,51.7
1975.58,1242.6,17.793,47.76,48.6
1975.58,1241.92,20.734,47.17,51.7
1975.58,1211.62,19.678,48.23,44.8
1975.58,1222.73,19.938,47.05,51.1
1975.58,1226.64,22.332,48.36,51.6
1975.58,1236.97,21.251,47.19,51.7
1975.58,1257.92,19.458,47.18,54.7
1975.58,1265.55,17.357,47.33,52.5
1975.58,1245.89,21.284,47.64,46.9
1975.58,1246.66,20.441,48.46,50.2
1975.58,1242.52,20.404,48.74,50.2
1975.58,1247.99,21.776,47.62,52.3
1975.58,1243.88,19.951,47.98,48.4
1975.58,1239.48,20.789,48.23,50.6
1975.58,1200.62,25.587,47.83,50.3
1975.58,1184.82,26.509,48.1,54.3
1975.58,1171.26,25.051,47.85,55.0
1975.58,1171.81,27.764,47.72,55.3
1975.58,1153.45,27.181,47.22,52.4
1975.58,1128.09,26.385,48.07,50.2
1975.58,1122.15,26.633,48.36,53.8
1975.58,1106.01,25.865,47.54,52.5
1975.58,1085.22,25.09,47.01,50.1
1975.58,1099.35,28.47,47.68,55.5
1975.58,1083.21,25.251,48.75,50.0
1975.58,1072.51,28.579,48.57,51.1
1975.58,1082.97,28.083,47.57,54.8
1975.58,1092.41,27.578,48.08,54.8
1975.58,1102.27,27.814,48.24,52.1
1975.58,1095.15,26.975,48.71,51.3
1975.58,1105.46,25.966,47.08,54.8
1975.58,1108.81,26.701,47.39,52.6
1975.58,1101.78,25.915,46.92,52.4
1975.58,1110.42,26.831,47.49,55.7
1975.58,1106.66,26.931,48.51,50.7
1975.58,1116.32,26.271,47.58,54.8
1975.58,1133.71,28.55,47.12,57.4
1975.58,1123.76,26.312,48.06,51.7
1975.58,1111.46,25.39,48.03,53.3
1975.58,1122.88,27.708,47.27,57.3
1975.58,1153.14,29.01,47.46,59.6
1975.58,1149.47,26.509,47.96,54.0
1975.58,1131.8,25.45,48.33,51.5
1975.58,1141.47,27.779,47.55,54.1
1975.58,1138.69,26.123,47.5,53.5
1975.58,1133.2,28.297,48.8,55.1
1975.58,1116.48,24.906,47.82,51.4
1975.58,1109.36,27.596,48.03,53.1
1975.58,1109.18,25.722,48.19,54.3
1975.58,1098.13,26.167,47.03,52.4
1975.58,1092.67,25.953,47.96,51.1
1975.58,1107.82,25.016,47.01,55.6
1975.58,1105.54,25.824,47.79,54.9
1975.58,1108.26,26.268,48.57,54.0
1975.58,1090.46,26.627,47.5,49.1
1975.58,1080.54,27.635,47.1,52.1
1975.58,1075.45,26.063,48.85,53.1
1975.58,1112.43,27.316,47.16,59.0
1975.58,1101.97,27.836,47.14,53.8
1975.58,1086.17,27.164,48.78,51.1
1975.58,1074.37,27.089,47.33,52.4
1975.58,1055.13,26.827,48.82,48.8
1975.58,1058.36,28.583,48.05,53.0
1975.58,1077.9,26.725,48.43,57.0
1975.58,1074.18,26.647,48.03,52.0
1975.58,1096.29,26.152,48.32,57.2
1975.58,1092.95,26.305,47.47,52.2
1975.58,1097.68,27.491,47.56,54.4
1975.58,1095.75,26.355,46.82,54.1
1975.58,1126.6,25.883,48.24,58.2
1975.58,1141.12,26.148,48.0,57.0
1975.58,1130.15,27.209,47.43,52.4
1975.58,1131.04,27.587,47.0,54.1
1975.58,1118.54,26.596,48.1,51.5
1975.58,1112.75,25.653,48.77,52.3
1975.58,1118.48,27.111,47.77,55.5
1975.58,1114.08,28.084,47.56,53.7
1975.58,1129.11,27.624,47.3,57.7
1975.58,1113.02,26.561,48.57,51.7
1975.58,1122.22,26.289,47.45,55.5
1975.58,1140.43,25.948,47.62,56.3
1975.58,1120.49,26.953,48.46,52.2
1975.58,1131.42,25.57,48.14,55.8
1975.58,1154.34,26.151,47.63,56.9
1975.58,1152.42,26.896,47.54,53.8
1975.58,1145.02,24.392,48.68,51.7
1975.58,1117.23,27.576,47.44,49.2
1975.58,1119.7,29.489,47.72,55.9
1975.58,1119.39,26.463,47.1,55.1
1975.58,1128.88,26.456,48.46,54.6
1975.58,1128.33,26.333,47.63,54.3
1975.58,1138.89,25.318,47.5,54.9
1975.58,1121.16,25.078,48.28,51.6
1975.58,1106.01,25.14,47.26,51.0
1975.58,1086.92,25.301,48.32,49.9
1975.58,1093.57,25.667,47.68,54.8
1975.58,1115.54,28.045,47.11,59.7
1975.58,1115.44,25.629,47.38,54.3
1975.58,1144.83,26.508,47.43,57.6
1975.58,1134.87,25.781,47.73,51.6
1975.58,1139.17,26.414,47.26,54.7
1975.58,1132.2,25.09,48.06,52.8
1975.58,1119.73,25.701,47.34,51.6
1975.58,1156.08,25.3,46.48,61.1
1975.58,1106.0,25.466,48.96,44.2
1975.58,1117.63,26.689,47.9,56.5
1975.58,1109.7,26.131,48.93,52.5
1975.58,1114.07,27.216,47.32,55.4
1975.58,1139.46,24.979,48.02,57.2
1975.58,1122.22,27.297,48.42,50.8
1975.58,1125.5,25.729,47.8,53.4
1975.58,1128.43,27.755,47.15,54.4
1975.58,1023.81,42.321,47.71,55.1
1975.58,909.46,41.175,48.29,50.9
1975.58,827.84,41.316,48.17,54.0
1975.58,769.68,43.561,47.79,56.9
1975.58,726.81,45.614,48.21,57.8
1975.58,685.46,48.064,48.23,56.6
1975.58,670.16,47.63,47.4,61.2
1975.58,680.26,46.015,46.81,64.4
1975.58,670.38,47.846,47.74,61.9
1975.58,651.21,46.922,47.34,59.4
1975.58,667.45,46.925,47.67,63.3
1975.58,637.68,44.811,48.44,57.8
1975.58,615.18,47.606,48.0,57.3
1975.58,599.12,45.92,48.43,57.3
1975.58,586.69,48.442,47.21,59.4
1975.58,601.45,46.803,48.12,64.2
1975.58,611.09,48.836,48.5,61.1
1975.58,601.4,45.761,47.75,59.5
1975.58,588.2,45.637,48.92,58.2
1975.58,586.64,45.744,47.27,60.0
1975.58,601.39,48.043,47.31,62.4
1975.58,597.43,48.437,48.06,59.0
1975.58,601.3,46.667,47.68,61.4
1975.58,602.39,48.988,47.33,60.1
1975.58,592.61,46.409,48.03,59.2
1975.58,580.22,47.604,47.89,59.4
1975.58,566.69,47.133,47.46,58.1
1975.58,552.03,46.172,47.86,57.7
1975.58,580.03,47.126,47.97,63.6
1975.58,615.08,47.581,47.15,68.2
1975.58,617.91,46.781,47.92,61.3
1975.58,635.05,47.251,47.16,63.7
1975.58,623.1,45.768,47.36,60.2
1975.58,605.91,46.723,48.33,57.6
1975.58,595.49,46.501,48.02,59.5
1975.58,600.15,47.334,46.7,61.8
1975.58,591.13,47.133,47.52,59.8
1975.58,595.91,45.014,47.88,62.1
1975.58,583.41,47.956,47.85,57.2
1975.58,594.59,48.498,47.95,62.1
1975.58,590.59,46.411,47.76,59.8
1975.58,599.16,46.447,47.62,60.4
1975.58,583.07,46.581,47.68,57.8
1975.58,589.49,47.01,48.22,60.9
1975.58,620.9,46.937,47.88,65.6
1975.58,615.33,46.098,47.91,59.9
1975.58,594.18,45.501,47.89,55.2
1975.58,610.14,46.644,47.33,63.2
1975.58,632.39,47.628,47.38,65.6
1975.58,590.76,46.231,48.36,55.6
1975.58,595.45,47.656,48.08,63.4
1975.58,604.5,48.313,47.34,61.3
1975.58,603.2,46.449,47.72,60.9
1975.58,582.21,45.8,48.03,57.4
1975.58,582.1,47.078,47.91,60.4
1975.58,582.6,48.239,47.89,60.9
1975.58,589.26,46.328,47.08,62.2
1975.58,598.86,47.95,47.07,61.3
1975.58,607.31,48.518,48.23,61.8
1975.58,611.24,46.805,48.4,61.7
1975.58,611.05,48.589,46.85,63.6
1975.58,624.21,46.093,47.62,62.2
1975.58,632.82,46.51,48.03,62.7
1975.58,628.5,46.55,46.56,61.2
1975.58,613.25,45.716,47.24,57.5
1975.58,602.18,45.44,47.72,57.9
1975.58,593.57,48.779,47.39,60.2
1975.58,603.29,46.49,47.7,63.5
1975.58,608.48,46.886,48.39,61.6
1975.58,601.27,47.958,47.28,59.9
1975.58,628.32,46.76,47.59,64.5
1975.58,629.22,46.038,47.51,60.6
1975.58,616.42,46.257,47.82,58.4
1975.58,588.87,47.708,47.8,56.7
1975.58,577.29,46.632,49.02,59.8
1975.58,598.92,47.498,48.31,64.6
1975.58,604.11,46.901,46.86,61.7
1975.58,619.2,48.458,47.12,64.5
1975.58,640.76,46.338,47.15,65.4
1975.58,570.12,56.225,47.04,61.3
1975.58,518.35,55.122,46.94,62.5
1975.58,445.07,56.886,47.69,57.3
1975.58,424.75,57.543,47.14,66.4
1975.58,402.1,59.302,47.12,64.3
1975.58,382.0,59.896,48.63,62.8
1975.58,339.82,57.579,47.33,61.3
1975.58,335.05,60.106,47.25,67.8
1975.58,312.98,59.619,47.96,63.7
1975.58,310.05,58.053,47.33,64.8
1975.58,292.89,60.271,47.01,63.5
1975.58,294.94,59.484,47.43,64.8
1975.58,296.22,58.058,48.57,64.4
1975.58,295.56,59.123,47.29,65.6
1975.58,295.84,59.157,47.08,65.4
1975.58,287.59,59.667,47.76,65.1
1975.58,304.55,61.351,47.31,67.9
1975.58,288.24,60.359,48.98,63.0
1975.58,305.23,61.757,47.04,68.8
1975.58,300.95,59.378,48.4,65.7
1975.58,285.12,59.202,48.15,64.2
1975.58,307.4,60.538,47.26,68.5
1975.58,306.52,59.205,47.51,66.2
1975.58,310.15,61.625,46.97,67.2
1975.58,313.68,58.775,47.24,66.4
1975.58,281.8,58.744,47.52,59.4
1975.58,289.74,59.698,47.55,67.8
1975.58,309.74,59.252,46.72,69.1
1975.58,313.08,59.861,47.71,64.9
1975.58,309.9,60.021,47.49,64.7
1975.58,324.8,60.9,47.65,68.3
1975.58,331.18,59.229,47.73,68.1
1975.58,303.69,57.922,47.54,61.5
1975.58,299.36,60.804,47.77,65.7
1975.58,304.23,60.981,47.44,67.1
1975.58,290.43,58.791,47.92,64.9
1975.58,279.15,59.353,47.76,63.3
1975.58,276.16,60.742,47.67,64.0
1975.58,266.53,61.25,47.53,64.0
1975.58,295.7,61.578,48.0,71.6
1975.58,293.58,58.882,47.77,64.6
1975.58,274.96,59.167,46.95,63.0
1975.58,280.65,59.263,47.31,65.2
1975.58,284.85,59.992,47.47,64.0
1975.58,292.2,59.54,47.52,66.1
1975.58,288.16,59.828,47.64,65.1
1975.58,304.62,57.908,46.99,68.1
1975.58,311.2,60.383,47.44,67.6
1975.58,301.03,60.962,47.42,64.2
1975.58,304.33,59.783,48.09,65.2
1975.58,301.53,58.542,47.04,65.4
1975.58,260.34,60.31,47.74,58.4
1975.58,276.02,61.89,47.06,69.8
1975.58,257.28,60.946,48.55,62.8
1975.58,266.05,59.473,48.22,63.7
1975.58,267.7,60.403,46.7,66.1
1975.58,275.67,61.058,47.06,68.2
1975.58,265.43,58.579,48.02,63.9
1975.58,281.96,59.813,47.7,67.8
1975.58,293.61,61.039,47.7,67.1
1975.58,312.64,62.158,47.52,69.2
1975.58,325.01,58.239,47.94,67.9
1975.58,316.02,59.752,47.96,64.5
1975.58,311.9,60.43,47.41,64.8
1975.58,295.84,57.958,47.05,61.6
1975.58,289.75,59.174,46.69,65.3
1975.58,303.24,60.857,47.41,68.1
1975.58,303.84,59.471,46.54,67.9
1975.58,311.41,58.173,47.62,66.8
1975.58,322.48,58.969,47.31,67.7
1975.58,311.6,60.056,48.54,64.5
1975.58,280.21,60.509,47.86,60.2
1975.58,292.1,59.934,47.48,66.8
1975.58,302.34,59.203,46.66,67.8
1975.58,306.91,60.962,46.91,65.3
1975.58,285.22,58.6,47.98,62.1
1975.58,293.49,62.087,47.36,66.0
1975.58,269.65,59.482,48.97,60.0
1975.58,264.14,61.888,47.52,64.7
1975.58,245.46,60.271,47.74,61.5
1975.58,270.86,59.731,46.8,68.0
1975.58,278.35,60.277,47.98,66.5
1975.58,278.11,59.896,47.09,64.9
1975.58,270.82,60.355,47.84,64.2
1975.58,253.68,59.086,48.06,61.7
1975.58,258.33,61.193,47.58,65.5
1975.58,268.14,60.513,48.39,66.2
1975.58,270.61,58.441,47.23,65.6
1975.58,278.75,61.423,48.35,66.3
1975.58,283.93,59.842,46.92,64.9
1975.58,282.05,60.223,48.0,63.4
1975.58,304.96,61.187,47.34,69.7
1975.58,314.35,60.372,47.1,68.1
1975.58,319.57,58.733,46.68,66.4
1975.58,324.81,59.069,47.37,66.5
1975.58,297.66,61.479,47.45,62.8
1975.58,292.18,59.499,47.69,63.2
1975.58,304.77,62.207,47.84,67.5
1975.58,322.24,60.427,47.02,69.2
1975.58,329.95,59.698,48.42,65.3
1975.58,306.74,58.631,47.38,61.8
1975.58,308.23,60.275,47.85,65.2
1975.58,294.29,58.555,47.64,63.5
1975.58,312.94,59.078,47.34,68.5
1975.58,336.96,60.489,47.38,71.2
1975.58,326.36,59.5,47.1,64.4
1975.58,306.78,58.455,47.46,61.5
1975.58,316.81,60.081,46.78,68.2
1975.58,318.25,60.519,47.23,66.5
1975.58,308.7,58.486,47.36,63.4
1975.58,292.03,60.561,48.06,62.2
1975.58,302.61,59.167,47.35,66.2
1975.58,289.81,59.721,47.4,62.5
1975.58,292.94,59.657,47.6,67.2
1975.58,311.33,61.681,47.51,69.5
1975.58,578.93,26.215,47.19,67.3
1975.58,778.92,21.584,47.85,61.5
1975.58,931.4,20.374,47.64,59.2
1975.58,1053.57,16.518,47.49,57.1
1975.58,1143.38,16.43,47.65,53.5
1975.58,1216.15,14.135,48.4,52.3
1975.58,1271.79,14.949,47.72,51.5
1975.58,1322.52,14.08,48.05,52.7
1975.58,1348.34,12.325,47.36,48.6
1975.58,1382.56,13.538,48.55,50.3
1975.58,1414.1,11.699,47.64,52.4
1975.58,1417.18,11.722,48.2,47.8
1975.58,1399.41,11.817,47.87,42.9
1975.58,1424.21,12.407,48.18,50.6
1975.58,1445.85,11.829,48.21,50.3
1975.58,1458.25,12.28,47.93,48.5
1975.58,1446.34,10.21,47.07,46.7
1975.58,1417.55,11.276,48.55,42.3
1975.58,1410.68,11.082,47.93,46.0
1975.58,1399.1,12.641,48.18,44.3
1975.58,1409.22,12.456,48.35,47.0
1975.58,1431.98,13.187,47.74,51.0
1975.58,1422.42,11.768,48.26,44.4
1975.58,1444.08,14.163,47.58,51.4
1975.58,1447.7,13.148,48.19,49.1
1975.58,1430.47,12.964,48.01,45.3
1975.58,1441.59,11.661,47.79,49.2
1975.58,1453.5,12.323,48.02,50.1
1975.58,1442.09,11.815,47.47,45.5
1975.58,1452.57,11.712,48.15,49.2
1975.58,1460.53,10.39,48.21,48.4
1975.58,1457.38,10.775,48.17,47.1
1975.58,1467.76,12.905,48.75,49.4
1975.58,1493.75,11.816,47.86,53.1
1975.58,1493.86,12.025,47.99,49.6
1975.58,1505.13,13.032,47.4,50.4
1975.58,1490.16,11.222,48.79,45.6
1975.58,1490.41,12.062,47.25,48.7
1975.58,1474.33,11.548,48.11,47.1
1975.58,1475.8,12.122,47.69,48.7
1975.58,1468.04,12.937,48.03,47.2
1975.58,1500.98,11.59,47.23,53.9
1975.58,1492.01,11.972,48.45,47.2
1975.58,1491.46,13.256,47.52,48.2
1975.58,1454.82,11.943,48.58,42.1
1975.58,1459.58,11.647,47.54,48.2
1975.58,1481.43,12.327,48.45,51.2
1975.58,1500.01,11.944,47.52,52.0
1975.58,1502.76,11.788,47.66,51.1
1975.58,1495.29,10.597,48.0,48.0
1975.58,1479.85,12.928,47.58,47.4
1975.58,1496.83,11.573,47.5,51.9
1975.58,1467.74,12.558,47.58,43.9
1975.58,1461.59,11.699,48.16,47.5
1975.58,1445.46,11.318,48.0,46.4
1975.58,1436.53,12.63,48.03,45.3
1975.58,1433.55,11.868,47.84,46.5
1975.58,1416.38,10.853,48.27,46.0
1975.58,1413.44,12.285,48.53,45.9
1975.58,1431.68,11.677,48.25,51.2
1975.58,1428.41,12.166,47.9,46.7
1975.58,1433.44,13.435,47.39,49.9
1975.58,1453.61,9.834,47.0,50.3
1975.58,1459.48,11.54,47.97,49.9
1975.58,1484.72,11.447,46.93,52.3
1975.58,1490.26,11.233,47.9,49.5
1975.58,1482.96,11.839,48.7,47.8
1975.58,1486.72,13.538,47.42,48.9
1975.58,1499.58,11.165,47.35,50.3
1975.58,1468.07,10.492,48.32,43.0
1975.58,1478.78,13.221,46.58,50.5
1975.58,1449.33,11.55,48.19,42.9
1975.58,1439.3,12.489,48.73,44.7
1975.58,1452.87,10.813,47.56,47.4
1975.58,1436.75,11.793,47.48,45.0
1975.58,1422.3,14.125,48.3,43.8
1975.58,1416.18,12.9,47.41,45.4
1975.58,1443.23,11.892,48.41,49.9
1975.58,1473.13,11.869,47.35,53.5
1975.58,1486.38,12.981,48.84,51.4
1975.58,1465.14,10.059,48.33,45.8
1975.58,1466.24,11.622,48.02,49.4
1975.58,1447.0,10.727,48.86,45.2
1975.58,1433.93,12.741,48.52,47.9
1975.58,1415.7,10.325,48.18,44.7
1975.58,1439.99,12.241,47.07,50.0
1975.58,1453.27,12.831,47.65,49.5
1975.58,1446.38,11.248,48.54,44.8
1975.58,1454.35,11.566,47.35,49.3
1975.58,1471.31,9.846,47.6,50.6
1975.58,1485.91,11.934,47.49,49.1
1975.58,1469.64,10.78,48.2,45.9
1975.58,1448.67,11.185,48.48,44.2
1975.58,1452.58,13.97,48.48,48.9
1975.58,1444.27,10.933,47.57,45.9
1975.58,1437.56,12.007,48.19,46.4
1975.58,1451.44,10.702,47.53,50.5
1975.58,1464.98,11.882,47.85,51.4
1975.58,1461.6,10.273,48.26,47.5
1975.58,1454.17,12.843,48.53,49.3
1975.58,1478.78,11.83,46.87,51.8
1975.58,1471.43,11.631,48.05,47.7
1975.58,1466.66,11.559,48.7,48.4
1975.58,1463.34,10.63,48.12,46.3
1975.58,1468.8,11.711,48.04,49.2
1975.58,1473.35,11.909,47.72,49.5
1975.58,1475.83,12.04,48.69,49.6
1975.58,1485.76,13.051,47.74,50.0
1975.58,1480.92,12.544,47.95,47.1
1975.58,1453.05,11.575,47.76,43.4
2121.91,1476.88,15.043,47.99,52.3
2121.91,1466.42,13.83,48.71,47.6
2121.91,1471.58,15.041,47.55,50.0
2121.91,1491.1,14.998,48.01,51.6
2121.91,1495.15,13.366,48.2,48.3
2121.91,1491.77,13.098,47.59,48.3
906.65,1387.14,3.375,47.97,29.3
906.65,1267.11,5.237,48.93,21.8
906.65,1170.69,6.177,47.12,22.5
906.65,1065.43,6.665,47.79,18.4
906.65,985.67,4.976,48.13,21.0
906.65,933.18,7.024,47.81,22.2
906.65,903.34,4.199,49.44,23.5
906.65,861.64,4.269,48.27,23.9
906.65,839.19,3.989,47.48,25.1
906.65,818.36,6.397,46.83,25.7
906.65,812.95,5.943,48.17,27.5
906.65,798.3,4.709,47.62,24.0
906.65,811.99,5.734,48.64,31.1
906.65,825.84,5.212,47.86,32.5
906.65,836.1,6.868,47.72,30.8
906.65,852.62,6.195,47.71,32.6
906.65,861.73,4.746,48.49,30.1
906.65,870.47,6.814,48.21,31.0
906.65,859.11,4.214,48.88,29.0
906.65,865.54,5.257,47.89,31.0
906.65,881.83,6.473,48.43,33.5
906.65,880.42,4.436,48.44,32.0
906.65,897.06,6.678,48.34,34.8
906.65,899.2,6.22,47.75,32.5
906.65,897.65,5.095,48.24,30.7
906.65,872.53,5.665,47.95,25.4
906.65,881.95,4.772,47.94,31.6
906.65,884.94,4.805,47.6,31.0
906.65,893.59,4.379,46.94,33.4
906.65,904.97,5.568,48.62,33.0
906.65,904.4,4.264,48.22,31.9
906.65,897.24,6.257,47.33,30.5
906.65,910.23,4.28,48.36,33.3
906.65,918.56,6.986,48.63,32.8
906.65,919.16,4.588,48.39,32.2
906.65,923.92,6.529,47.55,32.9
906.65,933.17,5.532,47.63,34.7
906.65,955.92,5.643,47.73,38.2
906.65,954.23,5.073,48.43,32.7
906.65,932.24,4.963,48.24,29.5
906.65,928.22,5.65,49.4,32.6
906.65,938.2,5.077,47.18,34.0
906.65,932.63,5.765,47.97,32.1
906.65,924.59,6.89,47.04,30.5
906.65,937.24,4.594,48.3,32.9
906.65,912.81,5.254,48.53,26.9
906.65,880.47,6.802,48.72,24.7
906.65,901.61,6.589,48.09,35.5
906.65,889.79,4.322,47.04,28.9
906.65,879.68,5.467,47.97,28.0
906.65,891.05,5.818,48.22,32.2
906.65,882.2,5.027,47.5,28.9
906.65,879.92,4.003,47.87,31.1
906.65,883.67,5.435,47.36,30.8
906.65,912.71,6.124,47.69,36.5
906.65,905.4,5.246,48.46,31.1
906.65,891.56,3.318,48.34,28.6
906.65,898.47,5.718,47.3,32.1
906.65,887.58,5.793,47.65,28.5
906.65,887.11,5.532,48.03,29.7
906.65,896.37,7.158,48.11,32.1
906.65,899.15,7.528,47.67,32.1
906.65,903.59,5.21,48.24,31.7
906.65,886.71,6.174,47.98,28.2
906.65,896.96,6.259,46.71,31.5
906.65,886.72,4.059,47.71,30.2
906.65,887.66,6.758,47.7,32.0
906.65,878.26,6.869,48.34,29.8
906.65,890.14,6.121,48.35,32.5
906.65,891.18,5.976,47.16,30.3
906.65,907.82,6.01,48.22,34.9
906.65,915.09,4.619,47.96,32.8
906.65,924.25,3.448,48.06,32.5
906.65,928.03,4.249,47.69,32.0
906.65,937.89,5.303,47.97,33.5
906.65,946.83,4.7,48.58,32.5
906.65,922.49,4.031,48.06,28.1
906.65,925.25,6.017,47.98,32.8
906.65,925.05,4.458,47.76,32.6
906.65,909.29,5.517,48.53,27.7
906.65,910.87,4.164,47.36,31.2
906.65,897.42,5.434,47.6,29.8
906.65,889.26,5.432,47.33,30.9
906.65,902.35,6.777,48.1,33.6
906.65,920.21,6.297,48.59,33.7
906.65,917.09,5.021,47.84,32.4
906.65,907.92,4.659,47.47,30.7
906.65,893.28,3.924,48.82,27.6
906.65,915.07,4.863,48.23,34.0
906.65,910.67,4.758,48.14,30.2
906.65,904.52,4.42,47.9,29.8
906.65,935.74,6.425,48.33,37.0
906.65,938.12,4.501,48.13,30.8
906.65,934.53,7.704,47.76,32.9
906.65,926.56,6.799,47.84,32.9
906.65,924.0,5.877,47.49,33.6
906.65,902.68,6.103,47.43,28.4
906.65,891.34,5.965,47.85,31.1
906.65,877.95,5.069,48.58,29.0
906.65,872.9,5.891,47.48,30.0
906.65,896.14,5.058,48.42,36.1
906.65,874.79,6.787,47.6,28.7
906.65,886.34,7.957,47.11,34.5
906.65,889.05,7.655,48.27,32.9
906.65,880.24,6.865,48.81,29.8
906.65,892.91,7.546,47.57,34.6
906.65,919.81,6.874,47.22,37.8
906.65,924.65,6.096,48.23,34.3
906.65,896.64,4.857,47.54,29.3
906.65,901.64,6.984,48.27,34.4
906.65,918.41,5.67,48.58,35.7
906.65,913.2,6.558,48.17,31.6
906.65,912.48,7.212,48.4,32.1
906.65,908.09,6.42,48.41,30.6
906.65,874.55,5.567,48.49,26.2
906.65,890.76,6.958,48.02,35.5
906.65,870.23,6.915,48.39,28.9
906.65,868.26,7.567,48.08,30.2
906.65,901.56,7.735,48.2,36.6
906.65,908.3,6.427,49.53,33.2
906.65,908.93,6.661,48.12,32.1
906.65,923.14,6.388,47.25,35.8
906.65,923.26,9.153,47.9,33.3
906.65,945.07,6.517,47.84,37.5
906.65,939.58,5.851,47.87,33.2
906.65,927.25,6.354,48.48,31.6
906.65,906.62,4.307,48.57,32.3
906.65,894.75,5.276,47.95,30.0
906.65,930.78,8.813,47.3,38.6
906.65,925.17,5.188,48.05,33.9
906.65,905.44,7.165,47.73,30.5
906.65,900.37,7.547,48.11,31.4
906.65,920.92,5.293,47.94,36.9
906.65,902.27,6.169,48.61,28.2
906.65,891.03,4.98,48.14,29.6
906.65,859.7,4.591,47.73,27.9
906.65,884.46,6.994,47.31,36.4
906.65,886.03,6.054,47.98,33.3
906.65,881.33,5.929,47.98,32.0
906.65,885.77,6.976,47.87,33.0
906.65,892.66,5.372,48.39,31.9
906.65,896.03,7.005,47.31,32.5
906.65,887.03,7.004,47.62,30.7
906.65,874.53,4.728,48.03,29.7
906.65,877.96,6.334,47.72,32.3
906.65,882.99,6.126,47.82,31.6
906.65,909.83,6.072,47.97,35.8
906.65,924.58,5.08,48.34,35.3
906.65,942.5,6.048,47.95,36.7
906.65,916.03,5.915,47.02,29.7
906.65,905.79,5.688,47.7,30.3
906.65,886.7,4.95,48.25,29.5
906.65,868.68,6.399,48.38,30.7
906.65,879.95,7.57,48.41,31.9
906.65,915.76,6.393,48.55,38.3
906.65,923.47,6.769,48.06,34.8
906.65,940.11,6.526,48.13,35.9
906.65,941.7,7.453,47.49,33.8
906.65,934.23,5.737,46.91,32.5
906.65,938.3,6.639,47.29,33.7
906.65,938.67,5.461,47.65,32.6
906.65,917.01,5.923,47.32,29.0
906.65,906.44,6.419,47.85,32.2
